Header_line;17
location;Oslo Norway
year_of_construction;1979
floor_area;8631
number_of_users;400
building_category;Sch
energy_label;B
dhw_heat_source;EB
sh_heat_source;ASHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8138

;Electricity import;Electricity use;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity imported ;Electricity for electric boiler;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElImp;ElBoil;Tout;SolGlob;WindSpd;WindDir;RH
2019-04-06T15:00:00+0100;83200.0;29000.0;11.497644042968773;393.49104166666666;1.1205401;190.901;0.62770367
2019-04-06T16:00:00+0100;82600.0;28800.0;12.108544921875025;284.15222222222224;0.81570315;188.32664;0.6058834
2019-04-06T17:00:00+0100;81200.0;31600.0;11.040734863281273;161.68069444444444;0.70030546;178.87279;0.6110718
2019-04-06T18:00:00+0100;73200.0;33600.0;11.231896972656273;49.75347222222222;0.5556293;230.38713;0.6638374
2019-04-06T19:00:00+0100;68800.00000000001;35400.0;10.123925781250025;0.3331944444444444;1.1176097;333.94086;0.7280005
2019-04-06T20:00:00+0100;77000.0;40200.0;8.363275146484398;0.0;2.021316;352.84073;0.78085685
2019-04-06T21:00:00+0100;65400.00000000001;37000.0;6.794152832031273;0.0;1.9442465;349.04736;0.8453252
2019-04-06T22:00:00+0100;69800.0;40000.0;6.030755615234398;0.0;2.1846523;355.34842;0.88490623
2019-04-06T23:00:00+0100;67600.0;38400.0;5.333154296875023;0.0;2.3669994;2.5603225;0.8607978
2019-04-07T00:00:00+0100;78400.0;47200.0;4.880670166015648;0.0;2.0529196;8.89728;0.83658236
2019-04-07T01:00:00+0100;79400.0;49600.0;4.459985351562523;0.0;2.3999846;17.59848;0.7914625
2019-04-07T02:00:00+0100;76600.0;46200.0;4.386804199218773;0.0;2.2520797;25.495682;0.6920209
2019-04-07T03:00:00+0100;74400.0;46200.0;3.9117370605468977;0.0;1.3480618;255.70557;0.7124827
2019-04-07T04:00:00+0100;80800.0;50000.0;3.3893066406250227;0.0;1.4086252;261.96628;0.8189586
2019-04-07T05:00:00+0100;76000.0;50000.0;2.5599609375000227;8.0;1.398287;277.56955;0.8314552
2019-04-07T06:00:00+0100;77400.0;45200.0;2.5733581542968977;89.56583333333333;1.1279792;295.8691;0.7974581
2019-04-07T07:00:00+0100;100400.0;40000.0;3.4678894042968977;211.74586805555555;0.6954439;261.49185;0.705905
2019-04-07T08:00:00+0100;111600.0;35600.0;5.407281494140648;338.8358680555556;0.79884076;358.72375;0.6406887
2019-04-07T09:00:00+0100;97400.0;29400.0;7.765008544921898;451.67826388888886;1.9482365;30.347574;0.5506161
2019-04-07T10:00:00+0100;94400.0;29400.0;9.759790039062525;538.52125;3.000052;16.913403;0.5109745
2019-04-07T11:00:00+0100;94600.0;29000.0;11.147668457031273;590.6765277777778;2.79545;7.486454;0.4950295
2019-04-07T12:00:00+0100;85400.0;28000.0;11.174829101562525;604.4527777777778;2.9080944;357.51627;0.46515274
2019-04-07T13:00:00+0100;80800.0;28400.0;11.898706054687525;575.41;2.9866998;359.41077;0.4373204
2019-04-07T14:00:00+0100;79200.0;24600.0;12.289025878906273;511.8088888888889;3.313575;353.38516;0.43355137
2019-04-07T15:00:00+0100;84600.0;30000.0;12.402398681640648;385.27979166666665;3.5384793;354.52094;0.43675566
2019-04-07T16:00:00+0100;92200.0;31600.0;10.899224853515648;296.6279166666667;3.4925668;7.9549804;0.44450694
2019-04-07T17:00:00+0100;95200.0;32200.000000000004;10.565606689453148;170.78666666666666;3.7036247;9.027814;0.4462161
2019-04-07T18:00:00+0100;86400.0;36000.0;9.691033935546898;56.01569444444444;3.1438031;2.098215;0.4853093
2019-04-07T19:00:00+0100;77199.99999999999;37800.0;7.680596923828148;0.6543055555555556;2.662785;355.44778;0.5630381
2019-04-07T20:00:00+0100;89400.0;42400.0;6.326013183593773;0.0;2.6163192;355.42578;0.60142887
2019-04-07T21:00:00+0100;80200.0;41600.0;4.989495849609398;0.0;2.9582329;343.86194;0.62277627
2019-04-07T22:00:00+0100;73600.0;44000.0;4.004327392578148;0.0;3.6657162;358.15323;0.6352273
2019-04-07T23:00:00+0100;72800.0;44800.0;2.890924072265648;0.0;3.2733705;2.3020191;0.6481519
2019-04-08T00:00:00+0100;76000.0;47200.0;2.4026123046875227;0.0;3.4732108;359.99634;0.6633955
2019-04-08T01:00:00+0100;79800.0;50000.0;1.8142333984375227;0.0;2.8510082;349.95456;0.6713605
2019-04-08T02:00:00+0100;78800.0;51400.0;1.5608154296875227;0.0;1.8099715;321.12384;0.6732829
2019-04-08T03:00:00+0100;82000.0;51600.0;1.6383300781250227;0.0;1.389678;303.45282;0.67660975
2019-04-08T04:00:00+0100;85000.0;55800.0;1.5335021972656475;0.0;1.9507034;355.0653;0.64972293
2019-04-08T05:00:00+0100;80600.0;53800.0;1.2146240234375227;10.213333333333331;2.5159645;3.056896;0.6375771
2019-04-08T06:00:00+0100;152600.0;110600.0;1.2599731445312727;96.84623263888888;1.9845604;356.99744;0.6411016
2019-04-08T07:00:00+0100;221400.0;123800.0;2.161431884765648;221.8738020833333;1.1598016;330.79623;0.60310686
2019-04-08T08:00:00+0100;266600.0;147000.0;3.811181640625023;351.4814930555556;2.3328285;4.1086416;0.5362582
2019-04-08T09:00:00+0100;248200.0;133400.0;5.720910644531273;466.50166666666667;3.2890491;14.807723;0.4916262
2019-04-08T10:00:00+0100;248000.0;126000.0;7.422204589843773;555.0063888888889;3.3296888;22.296787;0.43672502
2019-04-08T11:00:00+0100;237800.0;121800.0;8.797509765625023;608.7309722222222;3.9110427;19.752476;0.41150236
2019-04-08T12:00:00+0100;251000.0;122000.0;9.382196044921898;623.2723611111111;4.467408;12.92634;0.38360977
2019-04-08T13:00:00+0100;244600.0;119400.0;9.773553466796898;596.9866666666667;4.483349;7.872179;0.35959226
2019-04-08T14:00:00+0100;162600.00000000003;79400.0;10.370385742187525;533.6055555555556;4.3294153;6.5202894;0.33922166
2019-04-08T15:00:00+0100;115800.0;43000.0;10.696069335937525;435.23604166666667;4.3859453;6.8220887;0.32246763
2019-04-08T16:00:00+0100;122800.0;40200.0;10.340417480468773;313.8888888888889;4.7040744;8.916904;0.3276404
2019-04-08T17:00:00+0100;109600.0;30400.0;8.927667236328148;181.37541666666667;4.642975;12.051866;0.3304633
2019-04-08T18:00:00+0100;104800.0;32800.0;7.581140136718773;61.842777777777776;3.8442965;13.799315;0.35947055
2019-04-08T19:00:00+0100;112600.0;38000.0;5.962213134765648;1.178472222222222;2.810979;14.453071;0.3881274
2019-04-08T20:00:00+0100;107600.0;39800.0;4.334710693359398;0.0;1.6597611;355.77896;0.44843018
2019-04-08T21:00:00+0100;83400.0;41000.0;3.1767822265625227;0.0;1.9138982;330.6302;0.49184126
2019-04-08T22:00:00+0100;83000.0;43800.0;2.4370056152343977;0.0;2.2330174;348.21783;0.51575184
2019-04-08T23:00:00+0100;107200.0;51000.0;1.7172485351562727;0.0;2.0824792;344.30865;0.5229998
2019-04-09T00:00:00+0100;106800.0;52400.0;0.7394653320312727;0.0;1.9847691;328.8627;0.5544943
2019-04-09T01:00:00+0100;87800.00000000001;55600.0;0.1606384277343977;0.0;2.0578883;335.2287;0.58568275
2019-04-09T02:00:00+0100;116800.0;56400.0;-0.3914550781249772;0.0;2.2249513;340.67694;0.609593
2019-04-09T03:00:00+0100;116800.0;58200.0;-1.1053527832031025;0.0;2.410923;346.20633;0.6234485
2019-04-09T04:00:00+0100;91400.0;56800.0;-1.5047058105468525;0.0;2.3820007;334.46835;0.6611064
2019-04-09T05:00:00+0100;96200.0;66200.0;-1.8028625488281025;12.72888888888889;2.4538326;339.09613;0.6580699
2019-04-09T06:00:00+0100;182000.0;133400.0;-1.9174560546874773;104.781640625;2.3556886;344.05936;0.6358993
2019-04-09T07:00:00+0100;246200.0;148400.0;-0.4909423828124772;232.7645486111111;3.056387;358.51923;0.5603836
2019-04-09T08:00:00+0100;309200.00000000006;174600.0;1.4852844238281475;363.5536111111112;4.027424;5.7373867;0.4779858
2019-04-09T09:00:00+0100;288800.0;161800.0;2.9715820312500227;476.27430555555554;3.9464073;5.702316;0.44571394
2019-04-09T10:00:00+0100;259600.00000000003;153000.0;5.155114746093773;563.538125;3.6872416;1.0673182;0.41676766
2019-04-09T11:00:00+0100;254800.0;152000.0;6.694024658203148;615.40375;3.827786;7.8148355;0.3594861
2019-04-09T12:00:00+0100;263000.0;145200.0;7.256341552734398;628.9541666666667;4.071352;8.071906;0.35040677
2019-04-09T13:00:00+0100;251800.0;137400.0;8.242700195312523;602.8102777777777;4.269475;7.797745;0.31564695
2019-04-09T14:00:00+0100;179800.0;101400.0;9.121850585937525;537.9766666666667;4.474348;7.1237135;0.31009245
2019-04-09T15:00:00+0100;112600.0;47200.0;9.284906005859398;437.7732638888889;4.7384677;9.594457;0.3114046
2019-04-09T16:00:00+0100;127200.0;44600.0;9.687493896484398;316.81125;4.3058205;18.894405;0.3334841
2019-04-09T17:00:00+0100;114200.0;32400.0;7.979760742187523;185.8463888888889;4.241446;28.207642;0.32480186
2019-04-09T18:00:00+0100;116400.0;35800.0;6.471887207031273;66.4011111111111;3.9656305;42.147537;0.31065732
2019-04-09T19:00:00+0100;122200.0;40200.0;4.906915283203148;1.8611111111111112;3.1332407;17.450672;0.34354037
2019-04-09T20:00:00+0100;106800.0;41600.0;3.4078002929687727;0.0;3.0914695;354.34958;0.42638087
2019-04-09T21:00:00+0100;85800.0;42800.0;2.1513610839843977;0.0;3.1226516;1.041988;0.48491406
2019-04-09T22:00:00+0100;73600.0;44200.0;1.8846069335937727;0.0;2.662638;10.377752;0.5367177
2019-04-09T23:00:00+0100;97000.0;43400.0;1.2105346679687727;0.0;2.5037544;7.1374416;0.5858361
2019-04-10T00:00:00+0100;98800.0;49800.0;1.0018249511718975;0.0;2.536938;13.429857;0.6256152
2019-04-10T01:00:00+0100;103600.0;49000.0;1.3392272949218975;0.0;2.5476322;10.94787;0.65529335
2019-04-10T02:00:00+0100;102400.0;52600.0;1.2884460449218975;0.0;2.379782;3.8113084;0.6741381
2019-04-10T03:00:00+0100;80200.0;51000.0;1.0608154296875227;0.0;2.1101732;358.8832;0.68982375
2019-04-10T04:00:00+0100;80400.0;52600.0;0.8438049316406477;0.0;1.9403024;356.5775;0.7636919
2019-04-10T05:00:00+0100;86800.0;50800.0;0.6529174804687727;7.573333333333333;2.2972102;6.355941;0.7378587
2019-04-10T06:00:00+0100;183400.0;131400.0;0.1891418457031477;73.51253472222223;2.3390498;5.0706954;0.7243697
2019-04-10T07:00:00+0100;257400.0;157000.0;0.2682739257812727;173.7172048611111;2.59106;19.86071;0.6822093
2019-04-10T08:00:00+0100;305400.0;194400.0;1.0883422851562727;289.23164930555555;2.8501081;36.10764;0.6440622
2019-04-10T09:00:00+0100;289200.0;178200.0;2.7152954101562727;437.955625;2.7043617;43.031284;0.60606766
2019-04-10T10:00:00+0100;291000.0;164800.0;4.224206542968773;515.2977083333334;2.9304423;46.13915;0.55707073
2019-04-10T11:00:00+0100;242600.0;130600.0;5.522424316406273;538.8625;2.7787642;51.168056;0.52800316
2019-04-10T12:00:00+0100;248800.0;127400.0;6.136926269531273;531.7259722222223;2.5902123;52.76301;0.5014376
2019-04-10T13:00:00+0100;216400.0;111000.0;7.547784423828148;542.1980555555556;2.3366787;51.68178;0.47847307
2019-04-10T14:00:00+0100;132200.0;49600.0;8.343072509765648;440.0975;1.8818111;55.072346;0.457004
2019-04-10T15:00:00+0100;128000.0;45400.0;8.360162353515648;288.5314583333333;1.4387733;63.64171;0.4453919
2019-04-10T16:00:00+0100;116800.0;27800.0;7.375238037109398;154.93701388888888;1.1628902;54.03812;0.47018743
2019-04-10T17:00:00+0100;112400.0;32400.0;6.786798095703148;82.98944444444444;0.84065205;48.951275;0.47098082
2019-04-10T18:00:00+0100;115000.0;34400.0;5.914270019531273;41.065;1.2370694;57.48798;0.46626604
2019-04-10T19:00:00+0100;106200.0;37600.0;5.098718261718773;1.9344444444444444;1.1960348;60.213318;0.5026434
2019-04-10T20:00:00+0100;90800.0;40800.0;3.7125183105468977;0.0;1.6151371;9.307855;0.57414633
2019-04-10T21:00:00+0100;86000.0;40200.0;2.466363525390648;0.0;2.07503;9.049712;0.60750234
2019-04-10T22:00:00+0100;74000.0;43000.0;1.3746276855468975;0.0;1.9955429;20.527111;0.6526073
2019-04-10T23:00:00+0100;71200.0;42400.0;0.6745544433593977;0.0;2.0793324;19.214739;0.67041445
2019-04-11T00:00:00+0100;73200.0;41200.0;0.6631408691406477;0.0;2.4453402;23.450535;0.67592305
2019-04-11T01:00:00+0100;78800.0;44800.0;0.8909851074218977;0.0;2.3261862;23.829693;0.6730239
2019-04-11T02:00:00+0100;75800.00000000001;43600.0;0.6851135253906477;0.0;2.2558463;21.382256;0.66852236
2019-04-11T03:00:00+0100;78400.0;45400.0;0.1498657226562727;0.0;2.3450649;22.937227;0.6548501
2019-04-11T04:00:00+0100;78400.0;46200.0;0.1999145507812727;0.0;2.1609871;27.620594;0.6145977
2019-04-11T05:00:00+0100;115600.0;77400.0;-0.2924865722656022;7.022222222222222;1.9547207;18.222809;0.63779104
2019-04-11T06:00:00+0100;256800.0;154600.0;-0.4310363769531022;59.90460069444445;2.1275587;22.468864;0.6245465
2019-04-11T07:00:00+0100;285400.0;166400.0;0.7064453125000227;153.39925347222223;2.5481987;44.029217;0.5806316
2019-04-11T08:00:00+0100;303799.99999999994;164200.0;2.1376586914062727;255.27885416666663;2.1347136;54.79179;0.5621378
2019-04-11T09:00:00+0100;296200.00000000006;148400.0;3.5627685546875227;448.33399305555554;1.638123;66.44584;0.52887356
2019-04-11T10:00:00+0100;271600.0;133600.0;5.377099609375023;532.6352777777778;1.5344613;93.83031;0.524341
2019-04-11T11:00:00+0100;272200.0;131000.0;7.107476806640648;554.9504166666667;1.6119094;113.72214;0.49475402
2019-04-11T12:00:00+0100;267400.0;124600.0;6.988488769531273;533.3809722222222;1.6238139;141.25352;0.45892626
2019-04-11T13:00:00+0100;245400.0;114400.0;7.921044921875023;570.2488888888889;2.4256232;199.49245;0.47017187
2019-04-11T14:00:00+0100;144800.0;47600.0;8.109124755859398;543.0266666666666;2.4695194;216.89618;0.4384488
2019-04-11T15:00:00+0100;132800.0;45200.0;8.233605957031273;442.50555555555553;2.036604;226.09895;0.41565198
2019-04-11T16:00:00+0100;103000.0;26600.0;7.959802246093773;322.00708333333336;1.3582618;229.28415;0.4587279
2019-04-11T17:00:00+0100;110400.0;30800.0;7.490319824218773;191.1326388888889;1.7984103;219.6883;0.46722722
2019-04-11T18:00:00+0100;106000.0;35800.0;6.793542480468773;71.88638888888889;1.9294384;215.4284;0.49058867
2019-04-11T19:00:00+0100;105200.0;38200.0;5.768701171875023;3.2463888888888888;1.2937895;235.5441;0.52754533
2019-04-11T20:00:00+0100;87400.0;38000.0;4.020745849609398;0.0;1.0963367;359.9002;0.58349997
2019-04-11T21:00:00+0100;82800.0;42800.0;2.426568603515648;0.0;1.4551768;4.7895713;0.6526532
2019-04-11T22:00:00+0100;68800.0;41800.0;0.9680114746093976;0.0;1.4803383;353.33878;0.51456136
2019-04-11T23:00:00+0100;73600.0;45600.0;0.1875854492187727;0.0;1.4216967;326.7444;0.54590285
2019-04-12T00:00:00+0100;76800.0;46200.0;-0.4079345703124772;0.0;1.5780985;339.61917;0.5550427
2019-04-12T01:00:00+0100;79400.0;47400.0;-0.9872192382812272;0.0;1.6491027;341.6344;0.5941507
2019-04-12T02:00:00+0100;76800.0;46400.0;-1.5772766113281025;0.0;1.4397849;352.60376;0.6174507
2019-04-12T03:00:00+0100;80800.00000000001;50200.0;-2.1243652343749773;0.0;1.6290815;348.0374;0.62864995
2019-04-12T04:00:00+0100;78600.0;48800.0;-2.5110534667968523;0.0;1.459503;336.3727;0.6096229
2019-04-12T05:00:00+0100;125800.0;87600.0;-2.7454895019531023;20.21333333333333;0.58223176;287.91553;0.6324039
2019-04-12T06:00:00+0100;297400.0;178000.0;-2.7258972167968523;119.55173611111113;1.0192894;306.85446;0.65953404
2019-04-12T07:00:00+0100;320200.00000000006;181800.0;-1.3278564453124773;249.1392013888889;0.5475944;237.02956;0.6187777
2019-04-12T08:00:00+0100;289400.0;154400.0;0.9523864746093976;380.7585069444444;0.8981439;182.48901;0.56270194
2019-04-12T09:00:00+0100;278400.0;140200.0;3.3401123046875227;496.2760416666667;1.3579884;203.53722;0.5206025
2019-04-12T10:00:00+0100;255800.0;124400.0;5.605798339843773;582.9475694444444;1.8382072;193.87073;0.46405298
2019-04-12T11:00:00+0100;238000.0;113400.0;8.124841308593773;634.1672222222222;1.8439637;202.0209;0.43130767
2019-04-12T12:00:00+0100;203800.0;91200.0;8.744622802734398;648.7808333333334;1.6999214;177.76501;0.443286
2019-04-12T13:00:00+0100;72200.0;0.0;9.679132080078148;621.4983333333333;1.6230688;100.76271;0.2955656
2019-04-12T14:00:00+0100;61400.0;0.0;10.565606689453148;553.3116666666666;1.9011667;74.93592;0.2933377
2019-04-12T15:00:00+0100;58800.0;0.0;11.150781250000025;452.8828472222222;2.1121776;66.05613;0.30349976
2019-04-12T16:00:00+0100;56400.0;0.0;10.574792480468773;329.7290277777778;2.6985373;58.65269;0.31375402
2019-04-12T17:00:00+0100;55400.0;0.0;9.625695800781273;197.1876388888889;2.7265654;49.360413;0.3325225
2019-04-12T18:00:00+0100;60000.0;0.0;9.150964355468773;75.94222222222223;2.5934463;42.94589;0.35254222
2019-04-12T19:00:00+0100;57600.0;0.0;8.077661132812523;4.187083333333334;1.2732754;27.92106;0.44752812
2019-04-12T20:00:00+0100;54400.00000000001;0.0;5.976617431640648;0.0;2.2571602;358.02213;0.5039093
2019-04-12T21:00:00+0100;49600.0;0.0;4.122521972656273;0.0;2.7148457;1.0199426;0.47679472
2019-04-12T22:00:00+0100;44200.0;0.0;3.074517822265648;0.0;2.5650153;19.472755;0.48512536
2019-04-12T23:00:00+0100;43200.0;0.0;1.9042602539062727;0.0;1.9701748;8.021866;0.5281549
2019-04-13T00:00:00+0100;35000.0;0.0;1.3535705566406475;0.0;1.8972192;359.47263;0.5609457
2019-04-13T01:00:00+0100;33800.0;0.0;0.8875976562500227;0.0;1.747267;352.3162;0.5755025
2019-04-13T02:00:00+0100;32600.0;0.0;0.3562561035156477;0.0;1.6172056;0.8272399;0.5786309
2019-04-13T03:00:00+0100;32200.000000000004;0.0;-0.1287597656249772;0.0;1.0266099;343.1154;0.5863824
2019-04-13T04:00:00+0100;31200.0;0.0;-0.5357727050781023;0.0;0.9900829;229.55856;0.69966424
2019-04-13T05:00:00+0100;30000.0;0.0;-1.1555541992187273;22.72;1.4149528;305.80817;0.684833
2019-04-13T06:00:00+0100;29200.0;0.0;-1.1858581542968525;122.908359375;1.2807875;311.72458;0.6505924
2019-04-13T07:00:00+0100;31600.0;0.0;-0.0803588867187272;251.7802083333333;0.89265835;248.92702;0.6011085
2019-04-13T08:00:00+0100;28600.0;0.0;2.0439697265625227;381.7514236111112;0.37808296;181.47026;0.5447122
2019-04-13T09:00:00+0100;38600.0;0.0;4.366174316406273;496.5653472222222;0.82162714;152.44391;0.49014652
2019-04-13T10:00:00+0100;47000.0;0.0;6.149285888671898;583.340625;1.3005708;178.55711;0.47371262
2019-04-13T11:00:00+0100;39800.0;0.0;8.744714355468773;635.2440277777778;1.5682707;179.43855;0.46001005
2019-04-13T12:00:00+0100;39000.0;0.0;9.420129394531273;648.9077777777778;1.5143849;165.74239;0.42309874
2019-04-13T13:00:00+0100;42400.0;0.0;10.816186523437525;622.2377777777778;1.4231431;120.13838;0.36711413
2019-04-13T14:00:00+0100;39400.0;0.0;12.511682128906273;557.1502777777778;1.9091976;80.63908;0.33511645
2019-04-13T15:00:00+0100;46400.0;0.0;13.209100341796898;456.18375;2.308213;71.83637;0.33040124
2019-04-13T16:00:00+0100;41000.0;0.0;12.503411865234398;333.7418055555556;2.3219635;64.948204;0.36537403
2019-04-13T17:00:00+0100;48200.0;0.0;11.721734619140648;201.3430555555556;2.223854;51.378845;0.3769403
2019-04-13T18:00:00+0100;49600.0;0.0;11.126458740234398;79.81138888888889;2.0637321;45.865036;0.39235216
2019-04-13T19:00:00+0100;49200.0;0.0;9.717004394531273;5.224583333333333;1.1585002;33.712162;0.4746586
2019-04-13T20:00:00+0100;44200.0;0.0;7.383355712890648;0.0;2.3869646;357.7871;0.58697844
2019-04-13T21:00:00+0100;32600.0;0.0;5.417749023437523;0.0;2.654306;8.835285;0.5235319
2019-04-13T22:00:00+0100;31400.0;0.0;4.264733886718773;0.0;2.6561527;23.3029;0.5656459
2019-04-13T23:00:00+0100;31400.0;0.0;3.248712158203148;0.0;1.0744385;23.102365;0.6096063
2019-04-14T00:00:00+0100;32600.0;0.0;2.1082702636718977;0.0;1.516019;33.0337;0.67369306
2019-04-14T01:00:00+0100;32200.000000000004;0.0;1.1143737792968975;0.0;1.4046711;27.43561;0.70843774
2019-04-14T02:00:00+0100;31400.0;0.0;0.3813720703125227;0.0;1.5790815;14.9008255;0.73759764
2019-04-14T03:00:00+0100;32200.000000000004;0.0;-0.2033752441406022;0.0;1.4313545;357.2807;0.7686184
2019-04-14T04:00:00+0100;32400.0;0.0;-0.6725219726562273;0.0;1.4137795;344.05176;0.7542896
2019-04-14T05:00:00+0100;32000.0;0.0;-1.1566223144531025;25.80444444444445;1.3398342;352.72998;0.75575477
2019-04-14T06:00:00+0100;28200.000000000004;0.0;-0.9819091796874772;127.98635416666669;1.2551668;338.14496;0.725649
2019-04-14T07:00:00+0100;28000.0;0.0;0.1612487792968977;256.75208333333336;0.62577814;238.13646;0.665148
2019-04-14T08:00:00+0100;33000.0;0.0;2.2143493652343977;386.0392013888889;0.5645889;159.3625;0.62436146
2019-04-14T09:00:00+0100;36200.0;0.0;4.715722656250023;500.135;0.8751619;170.74625;0.58230853
2019-04-14T10:00:00+0100;41000.0;0.0;6.230065917968773;585.8493055555556;1.3260036;199.15163;0.5455042
2019-04-14T11:00:00+0100;48800.0;0.0;8.617425537109398;637.3844444444444;1.5733554;187.0703;0.5357998
2019-04-14T12:00:00+0100;51000.0;0.0;9.967614746093773;649.6919444444444;1.9817724;199.26646;0.5068844
2019-04-14T13:00:00+0100;49200.0;0.0;11.757623291015648;622.8183333333334;1.6624013;141.48132;0.45480615
2019-04-14T14:00:00+0100;47400.0;0.0;12.897424316406273;556.4980555555555;2.0917392;96.77542;0.4091062
2019-04-14T15:00:00+0100;48800.0;0.0;13.642816162109398;458.2647222222223;2.645299;81.18754;0.3962735
2019-04-14T16:00:00+0100;43000.0;0.0;13.518457031250025;336.6090277777778;2.7011766;73.513084;0.400546
2019-04-14T17:00:00+0100;43600.0;0.0;12.280175781250025;204.6748611111111;2.7294955;71.820145;0.418918
2019-04-14T18:00:00+0100;55000.0;0.0;11.849420166015648;82.9713888888889;1.93016;76.015724;0.44115055
2019-04-14T19:00:00+0100;45200.0;0.0;10.533959960937525;6.428888888888889;0.75384617;43.03491;0.5088535
2019-04-14T20:00:00+0100;37600.0;0.0;8.298181152343773;0.0;1.3187213;7.7477546;0.59064
2019-04-14T21:00:00+0100;34000.0;0.0;6.102075195312523;0.0;1.4897068;347.5219;0.6333187
2019-04-14T22:00:00+0100;33800.0;0.0;4.578240966796898;0.0;1.3867097;24.245956;0.6620209
2019-04-14T23:00:00+0100;32600.0;0.0;3.5064941406250227;0.0;1.4208179;9.116211;0.7250552
2019-04-15T00:00:00+0100;32400.0;0.0;2.244561767578148;0.0;1.6197356;353.9691;0.7649568
2019-04-15T01:00:00+0100;33000.0;0.0;1.2554870605468975;0.0;1.6234567;348.5988;0.7889737
2019-04-15T02:00:00+0100;34200.0;0.0;0.7046142578125227;0.0;1.5594168;340.3056;0.8123041
2019-04-15T03:00:00+0100;33200.0;0.0;0.1257873535156477;0.0;1.2740283;356.2104;0.8191554
2019-04-15T04:00:00+0100;32600.0;0.0;-0.5607360839843523;0.0;1.2465718;357.04556;0.7853416
2019-04-15T05:00:00+0100;32800.0;0.0;-0.9072631835937272;29.084444444444443;1.4500885;342.1314;0.7961598
2019-04-15T06:00:00+0100;34200.0;0.0;-0.5964721679687273;132.7787847222222;1.2567308;337.48486;0.7730583
2019-04-15T07:00:00+0100;41600.0;0.0;0.6262145996093977;261.41565972222224;0.29578906;248.45575;0.7128469
2019-04-15T08:00:00+0100;43600.0;0.0;2.5957275390625227;390.2681944444444;0.68961227;219.08203;0.64616615
2019-04-15T09:00:00+0100;50600.0;0.0;5.456781005859398;504.0211111111111;0.92914295;222.57635;0.5922115
2019-04-15T10:00:00+0100;55200.0;0.0;7.140954589843773;589.0630555555556;1.3452373;200.78078;0.56349456
2019-04-15T11:00:00+0100;48200.0;0.0;9.927606201171898;639.5923611111111;1.6693093;209.5162;0.55005133
2019-04-15T12:00:00+0100;49400.0;0.0;11.015039062500025;651.13;1.6943766;205.25046;0.51935035
2019-04-15T13:00:00+0100;53000.0;0.0;12.398400878906273;622.3488888888888;1.7964875;202.17847;0.4832936
2019-04-15T14:00:00+0100;53000.0;0.0;13.248315429687525;556.1519444444444;1.9293377;195.31718;0.4570796
2019-04-15T15:00:00+0100;56400.0;0.0;14.251733398437525;458.06111111111113;1.8287109;182.92361;0.4550655
2019-04-15T16:00:00+0100;45200.0;0.0;14.638299560546898;336.9813888888889;1.6981778;210.24356;0.4286527
2019-04-15T17:00:00+0100;39000.0;0.0;13.467523193359398;206.5259722222222;1.3413507;211.07219;0.4506715
2019-04-15T18:00:00+0100;44600.0;0.0;13.136834716796898;83.06208333333333;1.3959966;216.09904;0.5230902
2019-04-15T19:00:00+0100;51600.0;0.0;11.586816406250025;7.518055555555556;0.7255589;281.78754;0.5592227
2019-04-15T20:00:00+0100;42000.0;0.0;9.700646972656273;0.0;1.1311228;14.999531;0.57643455
2019-04-15T21:00:00+0100;37600.0;0.0;7.522454833984398;0.0;1.3901567;21.664879;0.60274047
2019-04-15T22:00:00+0100;33000.0;0.0;5.809594726562523;0.0;1.7701106;358.0065;0.681491
2019-04-15T23:00:00+0100;35000.0;0.0;4.473565673828148;0.0;1.745496;4.599345;0.70036626
2019-04-16T00:00:00+0100;35200.0;0.0;3.4342285156250227;0.0;1.2738397;13.952343;0.7460974
2019-04-16T01:00:00+0100;33600.0;0.0;2.6705566406250227;0.0;1.627197;8.108645;0.77328795
2019-04-16T02:00:00+0100;35000.0;0.0;2.006890869140648;0.0;1.4619036;349.28842;0.7856018
2019-04-16T03:00:00+0100;35000.0;0.0;1.1986328125000227;0.0;1.2264888;344.44113;0.7970613
2019-04-16T04:00:00+0100;35000.0;0.0;1.0093627929687727;0.0;1.2452922;319.82596;0.81543267
2019-04-16T05:00:00+0100;32800.0;0.0;0.7117858886718977;31.662222222222223;1.2655933;337.86536;0.8300816
2019-04-16T06:00:00+0100;32200.000000000004;0.0;0.8382202148437727;132.77428819444444;1.0585313;332.41818;0.81552494
2019-04-16T07:00:00+0100;37400.0;0.0;2.2027832031250227;262.85661458333334;0.5329059;208.47266;0.76541513
2019-04-16T08:00:00+0100;40800.0;0.0;4.890008544921898;391.6878472222222;1.603288;70.105;0.66043466
2019-04-16T09:00:00+0100;43200.0;0.0;7.888482666015648;501.0764583333333;2.8874226;65.89837;0.5917855
2019-04-16T10:00:00+0100;43200.0;0.0;9.176110839843773;565.9005555555556;3.256782;76.88025;0.5285378
2019-04-16T11:00:00+0100;43200.0;0.0;11.157525634765648;564.1995833333333;3.4060824;77.136856;0.51767325
2019-04-16T12:00:00+0100;43400.0;0.0;11.940789794921898;357.1463888888889;3.4335256;88.29324;0.53218436
